pos	alt	dep	per_donor_median	n_donors	median_depth	surrogate	fixed_difference	min_detectable_af	chemistry
3799	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3800	47	11970	0.0031746031746031746	19	630.0	0.0039264828738512945	False	0.02691936492919922	polya
3801	73	11970	0.006349206349206349	19	630.0	0.006098579782790309	False	0.03217124938964844	polya
3802	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3803	28	11970	0.0015873015873015873	19	630.0	0.0023391812865497076	False	0.021605491638183594	polya
3804	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3805	11	11970	0.0015873015873015873	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3806	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3807	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3808	14	11970	0.0	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3809	14	11970	0.0	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3810	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3811	17	11970	0.0	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3812	21	11970	0.0015873015873015873	19	630.0	0.0017543859649122807	False	0.01981639862060547	polya
3813	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3814	36	11970	0.0031746031746031746	19	630.0	0.0030075187969924814	False	0.025156021118164062	polya
3815	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3816	19	11970	0.0	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3817	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
3818	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
3819	15	11970	0.0	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3820	21	11970	0.0015873015873015873	19	630.0	0.0017543859649122807	False	0.01981639862060547	polya
3821	40	11970	0.0031746031746031746	19	630.0	0.003341687552213868	False	0.025156021118164062	polya
3822	13	11970	0.0015873015873015873	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3823	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3824	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3825	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3826	53	11970	0.004761904761904762	19	630.0	0.004427736006683375	False	0.02867603302001953	polya
3827	34	11970	0.0031746031746031746	19	630.0	0.0028404344193817877	False	0.023385047912597656	polya
3828	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3829	35	11970	0.0031746031746031746	19	630.0	0.0029239766081871343	False	0.023385047912597656	polya
3830	35	11970	0.0031746031746031746	19	630.0	0.0029239766081871343	False	0.023385047912597656	polya
3831	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
3832	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3833	43	11970	0.0031746031746031746	19	630.0	0.003592314118629908	False	0.02691936492919922	polya
3834	21	11970	0.0015873015873015873	19	630.0	0.0017543859649122807	False	0.01981639862060547	polya
3835	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
3836	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3837	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3838	41	11970	0.0031746031746031746	19	630.0	0.003425229741019215	False	0.025156021118164062	polya
3839	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3840	14	11970	0.0	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3841	42	11970	0.0031746031746031746	19	630.0	0.0035087719298245615	False	0.025156021118164062	polya
3842	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
3843	13	11970	0.0015873015873015873	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3844	20	11970	0.0015873015873015873	19	630.0	0.001670843776106934	False	0.01981639862060547	polya
3845	38	11970	0.0015873015873015873	19	630.0	0.0031746031746031746	False	0.025156021118164062	polya
3846	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
3847	111	11970	0.007936507936507936	19	630.0	0.009273182957393484	False	0.040825843811035156	polya
3848	75	11970	0.006349206349206349	19	630.0	0.006265664160401002	False	0.03391075134277344	polya
3849	17	11970	0.0	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3850	28	11970	0.0015873015873015873	19	630.0	0.0023391812865497076	False	0.021605491638183594	polya
3851	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3852	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
3853	13	11970	0.0	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3854	46	11970	0.0031746031746031746	19	630.0	0.0038429406850459483	False	0.02691936492919922	polya
3855	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
3856	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
3857	33	11970	0.0031746031746031746	19	630.0	0.002756892230576441	False	0.023385047912597656	polya
3858	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3859	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3860	26	11970	0.0015873015873015873	19	630.0	0.002172096908939014	False	0.021605491638183594	polya
3861	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3862	46	11970	0.0031746031746031746	19	630.0	0.0038429406850459483	False	0.02691936492919922	polya
3863	43	11970	0.0031746031746031746	19	630.0	0.003592314118629908	False	0.02691936492919922	polya
3864	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
3865	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3866	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
3867	31	11970	0.0015873015873015873	19	630.0	0.002589807852965748	False	0.023385047912597656	polya
3868	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
3869	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3870	26	11970	0.0015873015873015873	19	630.0	0.002172096908939014	False	0.021605491638183594	polya
3871	40	11970	0.0015873015873015873	19	630.0	0.003341687552213868	False	0.025156021118164062	polya
3872	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
3873	46	11970	0.0031746031746031746	19	630.0	0.0038429406850459483	False	0.02691936492919922	polya
3874	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
3875	59	11970	0.004761904761904762	19	630.0	0.0049289891395154556	False	0.030426025390625	polya
3876	29	11970	0.0015873015873015873	19	630.0	0.0024227234753550543	False	0.023385047912597656	polya
3877	47	11970	0.0031746031746031746	19	630.0	0.0039264828738512945	False	0.02691936492919922	polya
3878	6	11970	0.0	19	630.0	0.0005012531328320802	False	0.014370918273925781	polya
3879	14	11970	0.0	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3880	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3881	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3882	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3883	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
3884	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3885	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3886	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3887	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
3888	21	11970	0.0015873015873015873	19	630.0	0.0017543859649122807	False	0.01981639862060547	polya
3889	12	11970	0.0015873015873015873	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3890	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3891	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3892	29	11970	0.0015873015873015873	19	630.0	0.0024227234753550543	False	0.023385047912597656	polya
3893	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3894	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3895	13	11970	0.0015873015873015873	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3896	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3897	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3898	59	11970	0.004761904761904762	19	630.0	0.0049289891395154556	False	0.030426025390625	polya
3899	68	11970	0.006349206349206349	19	630.0	0.0056808688387635755	False	0.03217124938964844	polya
3900	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3901	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3902	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3903	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3904	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
3905	47	11970	0.004761904761904762	19	630.0	0.0039264828738512945	False	0.02691936492919922	polya
3906	51	11970	0.0031746031746031746	19	630.0	0.004260651629072682	False	0.02867603302001953	polya
3907	15	11970	0.0	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3908	31	11970	0.0015873015873015873	19	630.0	0.002589807852965748	False	0.023385047912597656	polya
3909	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
3910	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
3911	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3912	43	11970	0.0031746031746031746	19	630.0	0.003592314118629908	False	0.02691936492919922	polya
3913	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
3914	14	11970	0.0	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3915	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3916	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
3917	29	11970	0.0015873015873015873	19	630.0	0.0024227234753550543	False	0.023385047912597656	polya
3918	13	11970	0.0015873015873015873	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3919	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
3920	12	11970	0.0015873015873015873	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3921	14	11970	0.0015873015873015873	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
3922	13	11970	0.0015873015873015873	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3923	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3924	31	11970	0.0015873015873015873	19	630.0	0.002589807852965748	False	0.023385047912597656	polya
3925	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3926	30	11970	0.0015873015873015873	19	630.0	0.002506265664160401	False	0.023385047912597656	polya
3927	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3928	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3929	29	11970	0.0015873015873015873	19	630.0	0.0024227234753550543	False	0.023385047912597656	polya
3930	6	11970	0.0	19	630.0	0.0005012531328320802	False	0.014370918273925781	polya
3931	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3932	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3933	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3934	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
3935	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3936	31	11970	0.0031746031746031746	19	630.0	0.002589807852965748	False	0.023385047912597656	polya
3937	30	11970	0.0015873015873015873	19	630.0	0.002506265664160401	False	0.023385047912597656	polya
3938	29	11970	0.0015873015873015873	19	630.0	0.0024227234753550543	False	0.023385047912597656	polya
3939	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3940	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
3941	16	11970	0.0	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
3942	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3943	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
3944	30	11970	0.0015873015873015873	19	630.0	0.002506265664160401	False	0.023385047912597656	polya
3945	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3946	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3947	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3948	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
3949	32	11970	0.0031746031746031746	19	630.0	0.0026733500417710945	False	0.023385047912597656	polya
3950	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
3951	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3952	30	11970	0.0031746031746031746	19	630.0	0.002506265664160401	False	0.023385047912597656	polya
3953	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
3954	13	11970	0.0	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3955	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3956	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
3957	20	11970	0.0015873015873015873	19	630.0	0.001670843776106934	False	0.01981639862060547	polya
3958	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
3959	33	11970	0.0015873015873015873	19	630.0	0.002756892230576441	False	0.023385047912597656	polya
3960	13	11970	0.0015873015873015873	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3961	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
3962	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
3963	13	11970	0.0	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3964	36	11970	0.0031746031746031746	19	630.0	0.0030075187969924814	False	0.025156021118164062	polya
3965	51	11970	0.0031746031746031746	19	630.0	0.004260651629072682	False	0.02867603302001953	polya
3966	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
3967	12	11970	0.0015873015873015873	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3968	10	11970	0.0015873015873015873	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
3969	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
3970	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3971	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
3972	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
3973	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
3974	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
3975	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
3976	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3977	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
3978	7	11970	0.0	19	630.0	0.0005847953216374269	False	0.014370918273925781	polya
3979	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
3980	36	11970	0.0015873015873015873	19	630.0	0.0030075187969924814	False	0.025156021118164062	polya
3981	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
3982	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
3983	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
3984	30	11970	0.0015873015873015873	19	630.0	0.002506265664160401	False	0.023385047912597656	polya
3985	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
3986	13	11970	0.0	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
3987	74	11970	0.004761904761904762	19	630.0	0.006182121971595656	False	0.03391075134277344	polya
3988	26	11970	0.0015873015873015873	19	630.0	0.002172096908939014	False	0.021605491638183594	polya
3989	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
3990	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
3991	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3992	20	11970	0.0015873015873015873	19	630.0	0.001670843776106934	False	0.01981639862060547	polya
3993	52	11970	0.0031746031746031746	19	630.0	0.004344193817878028	False	0.02867603302001953	polya
3994	51	11970	0.0031746031746031746	19	630.0	0.004260651629072682	False	0.02867603302001953	polya
3995	33	11970	0.0031746031746031746	19	630.0	0.002756892230576441	False	0.023385047912597656	polya
3996	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
3997	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
3998	43	11970	0.0031746031746031746	19	630.0	0.003592314118629908	False	0.02691936492919922	polya
3999	35	11970	0.0031746031746031746	19	630.0	0.0029239766081871343	False	0.023385047912597656	polya
4000	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
4001	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
4002	31	11970	0.0031746031746031746	19	630.0	0.002589807852965748	False	0.023385047912597656	polya
4003	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
4004	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
4005	33	11970	0.0031746031746031746	19	630.0	0.002756892230576441	False	0.023385047912597656	polya
4006	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
4007	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
4008	32	11970	0.0015873015873015873	19	630.0	0.0026733500417710945	False	0.023385047912597656	polya
4009	18	11970	0.0015873015873015873	19	630.0	0.0015037593984962407	False	0.01981639862060547	polya
4010	59	11970	0.004761904761904762	19	630.0	0.0049289891395154556	False	0.030426025390625	polya
4011	14	11970	0.0	19	630.0	0.0011695906432748538	False	0.018014907836914062	polya
4012	41	11970	0.0031746031746031746	19	630.0	0.003425229741019215	False	0.025156021118164062	polya
4013	30	11970	0.0015873015873015873	19	630.0	0.002506265664160401	False	0.023385047912597656	polya
4014	33	11970	0.0031746031746031746	19	630.0	0.002756892230576441	False	0.023385047912597656	polya
4015	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
4016	44	11970	0.0031746031746031746	19	630.0	0.0036758563074352547	False	0.02691936492919922	polya
4017	4	11970	0.0	19	630.0	0.0003341687552213868	False	0.012520790100097656	polya
4018	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
4019	13	11970	0.0015873015873015873	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
4020	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
4021	17	11970	0.0	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
4022	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
4023	48	11970	0.004761904761904762	19	630.0	0.0040100250626566416	False	0.02691936492919922	polya
4024	56	11970	0.004761904761904762	19	630.0	0.004678362573099415	False	0.02867603302001953	polya
4025	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
4026	12	11970	0.0	19	630.0	0.0010025062656641604	False	0.016201019287109375	polya
4027	60	11970	0.0031746031746031746	19	630.0	0.005012531328320802	False	0.030426025390625	polya
4028	31	11970	0.0015873015873015873	19	630.0	0.002589807852965748	False	0.023385047912597656	polya
4029	13	11970	0.0	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
4030	37	11970	0.0031746031746031746	19	630.0	0.003091060985797828	False	0.025156021118164062	polya
4031	40	11970	0.0031746031746031746	19	630.0	0.003341687552213868	False	0.025156021118164062	polya
4032	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
4033	16	11970	0.0	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
4034	20	11970	0.0015873015873015873	19	630.0	0.001670843776106934	False	0.01981639862060547	polya
4035	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
4036	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
4037	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
4038	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
4039	42	11970	0.0031746031746031746	19	630.0	0.0035087719298245615	False	0.025156021118164062	polya
4040	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
4041	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
4042	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
4043	13	11970	0.0	19	630.0	0.001086048454469507	False	0.018014907836914062	polya
4044	48	11970	0.0031746031746031746	19	630.0	0.0040100250626566416	False	0.02691936492919922	polya
4045	45	11970	0.004761904761904762	19	630.0	0.0037593984962406013	False	0.02691936492919922	polya
4046	92	11970	0.006349206349206349	19	630.0	0.007685881370091897	False	0.03737640380859375	polya
4047	30	11970	0.0015873015873015873	19	630.0	0.002506265664160401	False	0.023385047912597656	polya
4048	21	11970	0.0015873015873015873	19	630.0	0.0017543859649122807	False	0.01981639862060547	polya
4049	29	11970	0.0015873015873015873	19	630.0	0.0024227234753550543	False	0.023385047912597656	polya
4050	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
4051	29	11970	0.0031746031746031746	19	630.0	0.0024227234753550543	False	0.023385047912597656	polya
4052	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
4053	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
4054	7	11970	0.0	19	630.0	0.0005847953216374269	False	0.014370918273925781	polya
4055	37	11970	0.0031746031746031746	19	630.0	0.003091060985797828	False	0.025156021118164062	polya
4056	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
4057	26	11970	0.0015873015873015873	19	630.0	0.002172096908939014	False	0.021605491638183594	polya
4058	7	11970	0.0	19	630.0	0.0005847953216374269	False	0.014370918273925781	polya
4059	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
4060	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
4061	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
4062	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
4063	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
4064	6	11970	0.0	19	630.0	0.0005012531328320802	False	0.014370918273925781	polya
4065	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
4066	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
4067	34	11970	0.0031746031746031746	19	630.0	0.0028404344193817877	False	0.023385047912597656	polya
4068	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
4069	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
4070	21	11970	0.0015873015873015873	19	630.0	0.0017543859649122807	False	0.01981639862060547	polya
4071	25	11970	0.0015873015873015873	19	630.0	0.0020885547201336674	False	0.021605491638183594	polya
4072	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
4073	21	11970	0.0015873015873015873	19	630.0	0.0017543859649122807	False	0.01981639862060547	polya
4074	6	11970	0.0	19	630.0	0.0005012531328320802	False	0.014370918273925781	polya
4075	32	11970	0.0015873015873015873	19	630.0	0.0026733500417710945	False	0.023385047912597656	polya
4076	32	11970	0.0031746031746031746	19	630.0	0.0026733500417710945	False	0.023385047912597656	polya
4077	20	11970	0.0015873015873015873	19	630.0	0.001670843776106934	False	0.01981639862060547	polya
4078	39	11970	0.0031746031746031746	19	630.0	0.003258145363408521	False	0.025156021118164062	polya
4079	33	11970	0.0031746031746031746	19	630.0	0.002756892230576441	False	0.023385047912597656	polya
4080	38	11970	0.0031746031746031746	19	630.0	0.0031746031746031746	False	0.025156021118164062	polya
4081	44	11970	0.0031746031746031746	19	630.0	0.0036758563074352547	False	0.02691936492919922	polya
4082	15	11970	0.0015873015873015873	19	630.0	0.0012531328320802004	False	0.018014907836914062	polya
4083	8	11970	0.0	19	630.0	0.0006683375104427736	False	0.014370918273925781	polya
4084	19	11970	0.0015873015873015873	19	630.0	0.0015873015873015873	False	0.01981639862060547	polya
4085	6	11970	0.0	19	630.0	0.0005012531328320802	False	0.014370918273925781	polya
4086	5	11970	0.0	19	630.0	0.0004177109440267335	False	0.012520790100097656	polya
4087	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
4088	16	11970	0.0015873015873015873	19	630.0	0.0013366750208855473	False	0.018014907836914062	polya
4089	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
4090	10	11970	0.0	19	630.0	0.000835421888053467	False	0.016201019287109375	polya
4091	9	11970	0.0	19	630.0	0.0007518796992481203	False	0.016201019287109375	polya
4092	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
4093	6	11970	0.0	19	630.0	0.0005012531328320802	False	0.014370918273925781	polya
4094	11	11970	0.0	19	630.0	0.0009189640768588137	False	0.016201019287109375	polya
4095	24	11970	0.0015873015873015873	19	630.0	0.0020050125313283208	False	0.021605491638183594	polya
4096	17	11970	0.0015873015873015873	19	630.0	0.0014202172096908939	False	0.018014907836914062	polya
4097	27	11970	0.0015873015873015873	19	630.0	0.002255639097744361	False	0.021605491638183594	polya
4098	22	11970	0.0015873015873015873	19	630.0	0.0018379281537176273	False	0.01981639862060547	polya
4099	6	11970	0.0	19	630.0	0.0005012531328320802	False	0.014370918273925781	polya
4100	23	11970	0.0015873015873015873	19	630.0	0.0019214703425229742	False	0.01981639862060547	polya
4101	41	11970	0.0031746031746031746	19	630.0	0.003425229741019215	False	0.025156021118164062	polya
